time,index,mass,x,y,z,vx,vy,vz,fx,fy,fz
1.006278,113,9.657926,-282.7254,258.5788,103.3236,-3.449737,-0.3642654,-9.159234,2.672551,-3.449177,0.8282604
1.006278,114,3.50113,168.1586,113.0353,-182.9427,8.861617,-0.282959,8.086392,-1.331514,-0.9689092,1.343372
1.006278,115,4.482028,-50.59514,-92.64103,-237.9132,12.00496,0.3874114,-2.589195,0.4472246,1.685784,2.611668
1.006278,116,3.155571,-75.22131,284.7878,24.92383,-5.105547,-0.5285697,-10.38357,0.379936,-1.634879,-0.2330842
1.006278,117,11.92653,-40.22483,271.6209,-140.0968,10.62103,-0.4253569,-3.769841,0.2916973,-4.995937,2.381876
1.006278,118,14.39443,222.912,-297.6321,-137.2229,5.342127,0.2519218,8.385849,-3.029696,3.553524,1.370143
1.006278,119,2.876917,2.510915,-184.6038,-265.8785,11.01942,0.3122295,0.05817119,-0.05220235,0.8827563,1.187851
1.006278,120,1000,-0.01393755,-0.01635467,-0.02432895,-0.02716669,-0.03128432,-0.0484901,-27.51156,-30.01326,-52.65191
2.000805,0,0.8373312,-262.7072,220.5534,-173.951,5.549706,-0.5069084,-8.408045,0.2102706,-0.2103876,0.1630167
2.000805,1,2.849108,-122.2413,-51.64556,146.0259,-10.88612,0.5892873,-9.115343,1.848152,0.8309759,-2.365832
2.000805,2,2.105029,-73.89126,245.3862,-313.5464,9.634817,-0.415621,-2.248441,0.1827549,-0.432478,0.6352265
2.000805,3,10.93013,368.4304,139.8067,271.0426,-5.553198,-0.1202429,7.245618,-2.519976,-0.6558325,-1.558488
2.000805,4,4.100932,-280.0577,167.7338,-274.7991,6.867639,-0.3006871,-6.655791,0.9639289,-0.613505,1.090438
2.000805,5,9.509845,-420.6756,-137.1041,-186.3663,3.912478,0.1362444,-8.238638,2.692973,0.6424955,0.9163994
2.000805,6,5.021867,-158.5506,-47.39928,-422.4233,8.819693,0.05189415,-3.000619,0.5593091,0.1259944,1.589862
